=== CROSS-GROUP CORRELATIONS : security1 ===
Generated              : 2026-04-20 17:27:27
Cross-group entries    : 12
Groups affected        : ?, Launch, Login, Logout, Roles, Section_roles, Section_roles_search, permission

==================================================================================================================================
  TABLE 1 — CROSS-GROUP VARIABLES  (tokens that cross group boundaries)
==================================================================================================================================

  #     |  Variable                      |  Captured Value                        |  Source Group        |  Sess   |  Method  |  Source URL                                            |  Resp Field                      |  Extractor Hint                                          
  -----+------------------------------+--------------------------------------+--------------------+-------+--------+------------------------------------------------------+--------------------------------+---------------------------------------------------------
  1     |  ${ASP_NET_SessionId}          |  uzb3ro3lr3f32dfxx5jxm5x0              |  Launch              |  2      |  GET     |  https://test.connexus.com/                            |  response.headers.Set-Cookie     |  Regex Extractor (response header Set-Cookie): ASP\.NET_S
  2     |  ${sendTo}                     |  /default.aspx                         |  Launch              |  3      |  GET     |  https://test.connexus.com/login?sendTo=%2fdefault.as  |  response.body                   |  Boundary/Regex Extractor (response header Location): sen
  3     |  ${token}                      |  371749547                             |  Launch              |  2      |  GET     |  https://test.connexus.com/                            |  response.headers.Location       |  Boundary/Regex Extractor (response header Location): tok
  4     |  ${a_href}                     |  /login?sendTo=%2fdefault.aspx&token=  |  Launch              |  2      |  GET     |  https://test.connexus.com/                            |  response.headers.Location       |  JSON Path Extractor (response body): $.html.body.h2.a[@h
  5     |  ${client_id}                  |  PVS-Client                            |  Login               |  49     |  GET     |  https://test.connexus.com/login/IesLogin/IesAuthenti  |  response.headers.Location       |  Boundary/Regex Extractor (response header Location): cli
  6     |  ${redirect_uri}               |  https://test.connexus.com/ieslogin    |  Login               |  50     |  GET     |  https://iam-ppe.pearson.com/auth/oauth2/realms/pears  |  response.headers.Location       |  Boundary/Regex Extractor (response header Location): red
  7     |  ${state}                      |  6addfd08-6723-433c-ac82-a45872d63d42  |  Login               |  49     |  GET     |  https://test.connexus.com/login/IesLogin/IesAuthenti  |  response.headers.Location       |  Boundary/Regex Extractor (response header Location): sta
  8     |  ${code_challenge}             |  LNcV8fj0umEKAFd0EiaatJD-A7GW5qxCOeHK  |  Login               |  49     |  GET     |  https://test.connexus.com/login/IesLogin/IesAuthenti  |  response.headers.Location       |  Boundary/Regex Extractor (response header Location): cod
  9     |  ${idWebuserEncrypted}         |  F10AC1A145E18F3579D450FE9544FA31      |  Login               |  77     |  GET     |  https://test.connexus.com/ieslogin?code=puZ7nx0excoB  |  response.headers.Set-Cookie     |  Regex Extractor (response header Set-Cookie): idWebuserE
  10    |  ${ASP_NET_SessionId}          |  ayxanhn3nr0r4wp3wtlp0elq              |  Logout              |  359    |  GET     |  https://test.connexus.com/logout                      |  response.headers.Set-Cookie     |  Regex Extractor (response header Set-Cookie): ASP\.NET_S
  11    |  ${token}                      |  52573380                              |  Logout              |  361    |  GET     |  https://test.connexus.com/                            |  response.headers.Location       |  Boundary/Regex Extractor (response header Location): tok
  12    |  ${a_href}                     |  /login?sendTo=%2fdefault.aspx&token=  |  Logout              |  361    |  GET     |  https://test.connexus.com/                            |  response.headers.Location       |  JSON Path Extractor (response body): $.html.body.h2.a[@h


==================================================================================================================================
  TABLE 2 — CROSS-GROUP DESTINATION MAP  (where each variable is consumed)
==================================================================================================================================

  Variable                    |  Source Group        |  Dst Group           |  Dst Sess  |  Dst Method  |  Destination URL                                             |  Destination Field                     
  ${idWebuserEncrypted}       |  Login               |  permission          |  151       |  GET         |  https://test.connexus.com/images/header/message_boards.svg  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  152       |  GET         |  https://test.connexus.com/images/header/gradebook.svg       |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  153       |  GET         |  https://test.connexus.com/images/header/app_dashboard.svg   |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  154       |  GET         |  https://test.connexus.com/images/header/issue_aware.svg     |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  155       |  GET         |  https://test.connexus.com/images/header/hamburger.svg       |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  156       |  GET         |  https://test.connexus.com/images/header/mobile_home.svg     |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  157       |  GET         |  https://test.connexus.com/images/header/mobile_app_dashboa  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  158       |  GET         |  https://test.connexus.com/images/header/mobile_planner.svg  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  160       |  GET         |  https://test.connexus.com/images/header/mobile_web_mail.sv  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  161       |  GET         |  https://test.connexus.com/images/header/mobile_message_boa  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  162       |  GET         |  https://test.connexus.com/images/header/mobile_gradebook.s  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  163       |  GET         |  https://test.connexus.com/images/header/mobile_issue_aware  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  164       |  GET         |  https://test.connexus.com/images/header/mobile_virtual_lib  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  165       |  GET         |  https://test.connexus.com/images/header/mobile_user_manage  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  166       |  GET         |  https://test.connexus.com/images/header/mobile_role_manage  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  167       |  GET         |  https://test.connexus.com/images/header/mobile_location_ma  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  168       |  GET         |  https://test.connexus.com/images/header/mobile_section_man  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  169       |  GET         |  https://test.connexus.com/images/header/mobile_school_dire  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  170       |  GET         |  https://test.connexus.com/images/header/CustomizationManag  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  171       |  GET         |  https://test.connexus.com/images/header/mobile_feedback.sv  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  172       |  GET         |  https://test.connexus.com/images/header/mobile_my_defaults  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  173       |  GET         |  https://test.connexus.com/images/header/mobile_help.svg     |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  175       |  GET         |  https://test.connexus.com/security/                         |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  180       |  GET         |  https://test.connexus.com/js/textbox.js                     |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  181       |  GET         |  https://test.connexus.com/_stylesheets/selector.1.css?v=20  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  permission          |  184       |  GET         |  https://test.connexus.com/images/buttons/buttonSprites.gif  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles_sear  |  209       |  POST        |  https://test.connexus.com/security/                         |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles_sear  |  216       |  GET         |  https://test.connexus.com/_stylesheets/popOverWindow.css    |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles_sear  |  217       |  GET         |  https://test.connexus.com/images/help.gif                   |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles_sear  |  219       |  GET         |  https://test.connexus.com/images/Closebox.gif               |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles_sear  |  220       |  GET         |  https://test.connexus.com/images/resize_blue.gif            |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  238       |  GET         |  https://test.connexus.com/security/permission.aspx?idPermi  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  245       |  GET         |  https://test.connexus.com/_control/validators/js/requiredF  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  246       |  GET         |  https://test.connexus.com/_stylesheets/mainNew.css?v=2014_  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  247       |  GET         |  https://test.connexus.com/ScriptResource.axd?d=nv7asgRUU0t  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  252       |  GET         |  https://test.connexus.com/images/buttons/caPredefinedIcons  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Roles               |  265       |  GET         |  https://test.connexus.com/security/permissionRoles.aspx?id  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Roles               |  272       |  GET         |  https://test.connexus.com/_stylesheets/radTreeView.css?v=2  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Roles               |  273       |  GET         |  https://test.connexus.com/Telerik.Web.UI.WebResource.axd?_  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Roles               |  274       |  GET         |  https://test.connexus.com/Telerik.Web.UI.WebResource.axd?c  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  291       |  GET         |  https://test.connexus.com/security/permissionSectionRoles.  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  298       |  GET         |  https://test.connexus.com/security/js/permissionSectionRol  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  299       |  GET         |  https://test.connexus.com/js/radGrid.js                     |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  300       |  GET         |  https://test.connexus.com/security/_stylesheets/permission  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  301       |  GET         |  https://test.connexus.com/_stylesheets/radGrid.css          |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  302       |  GET         |  https://test.connexus.com/Telerik.Web.UI.WebResource.axd?_  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  303       |  GET         |  https://test.connexus.com/_control/_images/checkboxUnSelec  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  304       |  GET         |  https://test.connexus.com/_control/_images/checkboxSelecte  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  305       |  GET         |  https://test.connexus.com/Telerik.Web.UI.WebResource.axd?c  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  310       |  GET         |  https://test.connexus.com/WebResource.axd?d=UKPH7T3wzGTp2D  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  311       |  GET         |  https://test.connexus.com/WebResource.axd?d=48uKhy0RZj1XWO  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  312       |  GET         |  https://test.connexus.com/WebResource.axd?d=GGZuOoGk3rktUs  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  313       |  GET         |  https://test.connexus.com/security/images/bluegradient.gif  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  314       |  GET         |  https://test.connexus.com/WebResource.axd?d=hPIpIgJ9qWbUeT  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  315       |  GET         |  https://test.connexus.com/WebResource.axd?d=yWK1vtrmnsd3ad  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Section_roles       |  316       |  GET         |  https://test.connexus.com/errors/404.aspx?aspxerrorpath=/W  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  329       |  GET         |  https://test.connexus.com/security/permissionVisibility.as  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  336       |  GET         |  https://test.connexus.com/images/inheritance/selectedCasca  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  337       |  GET         |  https://test.connexus.com/images/inheritance/notSelectedCa  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  338       |  GET         |  https://test.connexus.com/images/inheritance/selectedNotCa  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  339       |  GET         |  https://test.connexus.com/images/inheritance/notSelectedNo  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  ?                   |  340       |  GET         |  https://test.connexus.com/images/inheritance/selectedInher  |  request.headers.Cookie                
  ${idWebuserEncrypted}       |  Login               |  Logout              |  358       |  GET         |  https://test.connexus.com/logoff.aspx                       |  request.headers.Cookie                
  ${ASP_NET_SessionId}        |  Logout              |  ?                   |  380       |  POST        |  https://test.connexus.com/SystemMessage.ashx?overrideAllow  |  request.headers.Cookie                
  ${token}                    |  Logout              |  ?                   |  380       |  POST        |  https://test.connexus.com/SystemMessage.ashx?overrideAllow  |  request.headers.Referer               
  ${a_href}                   |  Logout              |  ?                   |  380       |  POST        |  https://test.connexus.com/SystemMessage.ashx?overrideAllow  |  request.headers.Referer               

